---------- processing video for epoch 6 ----------
performing inference...
pred: 2.42 deg. took: 498.38 ms | cam=64.65 prep=16.74 pred=416.99 frequency(45)=1200126000
pred: 1.22 deg. took: 101.25 ms | cam=3.91 prep=4.86 pred=92.49 frequency(45)=1200000000
 
pred: 1.33 deg. took: 105.46 ms | cam=4.13 prep=4.72 pred=96.61 frequency(45)=1200000000
 
pred: 1.79 deg. took: 102.03 ms | cam=4.11 prep=4.84 pred=93.08 frequency(45)=1200000000
 
pred: 0.82 deg. took: 105.21 ms | cam=4.14 prep=4.77 pred=96.30 frequency(45)=1200000000
 
pred: 0.87 deg. took: 103.66 ms | cam=4.39 prep=4.80 pred=94.47 frequency(45)=1200000000
 
pred: 0.69 deg. took: 103.26 ms | cam=4.02 prep=4.85 pred=94.39 frequency(45)=1200000000
 
pred: 0.67 deg. took: 104.20 ms | cam=4.12 prep=4.86 pred=95.23 frequency(45)=1200000000
 
pred: 0.60 deg. took: 103.88 ms | cam=4.15 prep=4.83 pred=94.91 frequency(45)=1200000000
 
pred: 0.37 deg. took: 103.60 ms | cam=4.49 prep=4.68 pred=94.42 frequency(45)=1200002000
 
pred: 0.37 deg. took: 103.96 ms | cam=4.20 prep=4.71 pred=95.05 frequency(45)=1200000000
 
pred: 0.37 deg. took: 105.18 ms | cam=4.08 prep=5.82 pred=95.28 frequency(45)=1200000000
 
pred: 0.48 deg. took: 105.64 ms | cam=4.19 prep=4.79 pred=96.65 frequency(45)=1200000000
 
pred: 0.44 deg. took: 103.30 ms | cam=4.17 prep=4.80 pred=94.33 frequency(45)=1200000000
 
pred: -0.13 deg. took: 103.02 ms | cam=4.49 prep=4.68 pred=93.85 frequency(45)=1200000000
 
pred: 0.14 deg. took: 107.86 ms | cam=4.19 prep=4.74 pred=98.93 frequency(45)=1200000000
 
pred: 0.39 deg. took: 102.91 ms | cam=4.04 prep=4.86 pred=94.00 frequency(45)=1200000000
 
pred: 1.00 deg. took: 102.53 ms | cam=4.11 prep=4.77 pred=93.65 frequency(45)=1200000000
 
pred: 0.70 deg. took: 106.02 ms | cam=4.11 prep=4.82 pred=97.10 frequency(45)=1200000000
 
pred: 0.62 deg. took: 103.26 ms | cam=4.39 prep=4.73 pred=94.14 frequency(45)=1200000000
 
pred: 0.15 deg. took: 102.39 ms | cam=4.17 prep=4.69 pred=93.53 frequency(45)=1200002000
 
pred: -0.38 deg. took: 105.90 ms | cam=4.34 prep=4.64 pred=96.92 frequency(45)=1200000000
 
pred: 0.09 deg. took: 103.18 ms | cam=4.12 prep=4.78 pred=94.28 frequency(45)=1200000000
 
pred: -0.27 deg. took: 105.19 ms | cam=4.16 prep=4.76 pred=96.26 frequency(45)=1200000000
 
pred: 0.68 deg. took: 103.96 ms | cam=4.44 prep=4.70 pred=94.83 frequency(45)=1200000000
 
pred: 0.96 deg. took: 105.22 ms | cam=4.21 prep=4.65 pred=96.37 frequency(45)=1200000000
 
pred: 1.07 deg. took: 103.22 ms | cam=4.10 prep=4.62 pred=94.51 frequency(45)=1200000000
 
pred: 1.00 deg. took: 103.54 ms | cam=4.23 prep=4.77 pred=94.54 frequency(45)=1200000000
 
pred: 0.25 deg. took: 105.32 ms | cam=4.35 prep=4.69 pred=96.29 frequency(45)=1200000000
 
pred: 0.44 deg. took: 102.92 ms | cam=4.21 prep=4.73 pred=93.98 frequency(45)=1200000000
 
pred: 0.87 deg. took: 103.37 ms | cam=4.24 prep=4.70 pred=94.43 frequency(45)=1200000000
 
pred: 1.15 deg. took: 103.65 ms | cam=4.15 prep=4.73 pred=94.77 frequency(45)=1200000000
 
pred: 0.94 deg. took: 103.63 ms | cam=4.09 prep=4.84 pred=94.70 frequency(45)=1200000000
 
pred: 1.23 deg. took: 104.99 ms | cam=4.28 prep=4.94 pred=95.77 frequency(45)=1200000000
 
pred: 1.51 deg. took: 103.17 ms | cam=3.90 prep=4.90 pred=94.38 frequency(45)=1200002000
 
pred: 0.66 deg. took: 106.31 ms | cam=3.99 prep=4.90 pred=97.42 frequency(45)=1200000000
 
pred: 0.37 deg. took: 103.21 ms | cam=4.18 prep=4.66 pred=94.36 frequency(45)=1200000000
 
pred: 0.45 deg. took: 104.06 ms | cam=4.05 prep=4.84 pred=95.17 frequency(45)=1199998000
 
pred: -0.06 deg. took: 102.17 ms | cam=4.33 prep=4.72 pred=93.12 frequency(45)=1200000000
 
pred: -0.31 deg. took: 104.73 ms | cam=3.99 prep=4.85 pred=95.89 frequency(45)=1200000000
 
pred: 0.65 deg. took: 107.47 ms | cam=3.95 prep=4.87 pred=98.66 frequency(45)=1200000000
 
pred: 0.68 deg. took: 103.06 ms | cam=4.08 prep=4.68 pred=94.31 frequency(45)=1200000000
 
pred: 0.74 deg. took: 104.02 ms | cam=4.19 prep=4.72 pred=95.10 frequency(45)=1200000000
 
pred: 0.52 deg. took: 105.33 ms | cam=4.32 prep=4.91 pred=96.09 frequency(45)=1200000000
 
pred: 0.58 deg. took: 105.74 ms | cam=4.17 prep=4.74 pred=96.82 frequency(45)=1200000000
 
pred: 0.10 deg. took: 104.96 ms | cam=3.97 prep=5.03 pred=95.96 frequency(45)=1200000000
 
pred: 0.35 deg. took: 107.24 ms | cam=3.97 prep=4.88 pred=98.38 frequency(45)=1200000000
 
pred: 0.18 deg. took: 105.16 ms | cam=4.26 prep=4.62 pred=96.29 frequency(45)=1200000000
 
pred: 0.86 deg. took: 104.31 ms | cam=4.01 prep=4.78 pred=95.51 frequency(45)=1200000000
 
pred: 0.84 deg. took: 102.83 ms | cam=4.29 prep=4.81 pred=93.74 frequency(45)=1200000000
 
pred: 0.77 deg. took: 104.22 ms | cam=3.98 prep=4.87 pred=95.37 frequency(45)=1199998000
 
pred: 0.04 deg. took: 101.75 ms | cam=3.98 prep=4.98 pred=92.79 frequency(45)=1200000000
 
pred: 0.49 deg. took: 101.28 ms | cam=4.00 prep=4.88 pred=92.40 frequency(45)=1200000000
 
pred: 0.87 deg. took: 111.48 ms | cam=4.43 prep=4.84 pred=102.21 frequency(45)=1200000000
 
pred: 0.76 deg. took: 102.76 ms | cam=4.11 prep=4.84 pred=93.82 frequency(45)=1200000000
 
pred: 0.92 deg. took: 105.02 ms | cam=3.97 prep=4.80 pred=96.25 frequency(45)=1200000000
 
pred: 1.23 deg. took: 101.80 ms | cam=4.07 prep=4.80 pred=92.93 frequency(45)=1200000000
 
pred: 1.42 deg. took: 107.44 ms | cam=4.04 prep=4.85 pred=98.55 frequency(45)=1200000000
 
pred: 1.34 deg. took: 105.10 ms | cam=4.36 prep=4.76 pred=95.99 frequency(45)=1200000000
 
pred: 1.61 deg. took: 105.95 ms | cam=4.12 prep=4.71 pred=97.12 frequency(45)=1200000000
 
pred: 0.79 deg. took: 105.32 ms | cam=4.15 prep=4.86 pred=96.31 frequency(45)=1200000000
 
pred: 0.21 deg. took: 103.77 ms | cam=4.07 prep=4.86 pred=94.84 frequency(45)=1200000000
 
pred: 1.02 deg. took: 106.16 ms | cam=4.09 prep=4.81 pred=97.26 frequency(45)=1200000000
 
pred: 1.83 deg. took: 104.58 ms | cam=4.25 prep=4.85 pred=95.47 frequency(45)=1200000000
 
pred: 1.55 deg. took: 106.28 ms | cam=4.18 prep=4.77 pred=97.32 frequency(45)=1200000000
 
pred: 0.92 deg. took: 104.05 ms | cam=4.13 prep=4.94 pred=94.98 frequency(45)=1200000000
 
pred: 1.37 deg. took: 103.31 ms | cam=4.10 prep=5.00 pred=94.22 frequency(45)=1200000000
 
pred: 0.90 deg. took: 103.04 ms | cam=4.23 prep=4.67 pred=94.14 frequency(45)=1200000000
 
pred: 1.04 deg. took: 101.92 ms | cam=4.45 prep=4.65 pred=92.82 frequency(45)=1200000000
 
pred: 1.00 deg. took: 102.60 ms | cam=4.11 prep=4.78 pred=93.70 frequency(45)=1200000000
 
pred: 0.76 deg. took: 104.09 ms | cam=4.06 prep=4.94 pred=95.09 frequency(45)=1200000000
 
pred: 0.96 deg. took: 103.12 ms | cam=4.14 prep=4.83 pred=94.15 frequency(45)=1200000000
 
pred: 0.50 deg. took: 105.69 ms | cam=4.20 prep=4.87 pred=96.62 frequency(45)=1200000000
 
pred: 0.24 deg. took: 104.22 ms | cam=4.17 prep=4.83 pred=95.22 frequency(45)=1200000000
 
pred: 0.41 deg. took: 106.37 ms | cam=4.09 prep=5.00 pred=97.27 frequency(45)=1200000000
 
pred: 0.91 deg. took: 106.12 ms | cam=3.82 prep=4.85 pred=97.46 frequency(45)=1200000000
 
pred: 1.25 deg. took: 103.95 ms | cam=4.09 prep=4.74 pred=95.13 frequency(45)=1200000000
 
pred: 1.85 deg. took: 102.99 ms | cam=4.27 prep=4.62 pred=94.10 frequency(45)=1200000000
 
pred: 2.23 deg. took: 102.78 ms | cam=4.31 prep=4.69 pred=93.78 frequency(45)=1200000000
 
pred: 3.23 deg. took: 101.56 ms | cam=4.35 prep=4.87 pred=92.33 frequency(45)=1200000000
 
pred: 4.16 deg. took: 103.36 ms | cam=4.10 prep=4.97 pred=94.30 frequency(45)=1200000000
 
pred: 14.76 deg. took: 104.07 ms | cam=4.26 prep=4.73 pred=95.07 frequency(45)=1200000000
 
pred: 23.90 deg. took: 105.13 ms | cam=4.58 prep=4.76 pred=95.79 frequency(45)=1200000000
 
pred: 9.24 deg. took: 101.80 ms | cam=4.12 prep=4.91 pred=92.77 frequency(45)=1200000000
 
pred: 4.38 deg. took: 103.27 ms | cam=4.07 prep=4.85 pred=94.35 frequency(45)=1200000000
 
pred: 3.57 deg. took: 104.85 ms | cam=4.00 prep=4.85 pred=95.99 frequency(45)=1200002000
 
pred: 2.95 deg. took: 103.93 ms | cam=4.41 prep=4.70 pred=94.82 frequency(45)=1200000000
 
pred: 2.93 deg. took: 107.06 ms | cam=4.29 prep=4.66 pred=98.12 frequency(45)=1200000000
 
pred: 2.01 deg. took: 109.35 ms | cam=4.06 prep=4.77 pred=100.52 frequency(45)=1200000000
 
pred: 2.30 deg. took: 105.20 ms | cam=4.04 prep=4.77 pred=96.40 frequency(45)=1200000000
 
pred: 2.41 deg. took: 105.62 ms | cam=4.14 prep=4.74 pred=96.73 frequency(45)=1200000000
 
pred: 3.45 deg. took: 104.07 ms | cam=4.09 prep=4.82 pred=95.17 frequency(45)=1200000000
 
pred: 4.73 deg. took: 109.27 ms | cam=4.39 prep=4.84 pred=100.04 frequency(45)=1200000000
 
pred: 10.21 deg. took: 103.87 ms | cam=4.25 prep=4.66 pred=94.95 frequency(45)=1200000000
 
pred: 4.45 deg. took: 107.44 ms | cam=4.23 prep=4.82 pred=98.39 frequency(45)=1200000000
 
pred: 4.21 deg. took: 106.47 ms | cam=3.97 prep=4.92 pred=97.58 frequency(45)=1200000000
 
pred: 3.73 deg. took: 102.71 ms | cam=4.09 prep=4.84 pred=93.77 frequency(45)=1200000000
 
pred: 3.99 deg. took: 106.95 ms | cam=3.92 prep=4.83 pred=98.20 frequency(45)=1200000000
 
pred: 8.47 deg. took: 106.83 ms | cam=4.40 prep=4.71 pred=97.72 frequency(45)=1200000000
 
pred: 18.34 deg. took: 133.19 ms | cam=4.20 prep=4.88 pred=124.10 frequency(45)=1200000000
 
pred: 23.69 deg. took: 107.92 ms | cam=4.11 prep=4.65 pred=99.16 frequency(45)=1200000000
 
pred: 28.61 deg. took: 105.04 ms | cam=3.97 prep=4.89 pred=96.18 frequency(45)=1200000000
 
pred: 28.79 deg. took: 105.01 ms | cam=4.22 prep=4.80 pred=95.99 frequency(45)=1200000000
 
pred: 26.96 deg. took: 106.76 ms | cam=4.07 prep=4.88 pred=97.81 frequency(45)=1200000000
 
pred: 26.96 deg. took: 105.77 ms | cam=4.14 prep=6.61 pred=95.02 frequency(45)=1200002000
 
pred: 26.95 deg. took: 104.58 ms | cam=4.07 prep=4.73 pred=95.77 frequency(45)=1200000000
 
pred: 29.03 deg. took: 106.79 ms | cam=4.30 prep=4.91 pred=97.58 frequency(45)=1200000000
 
pred: 27.84 deg. took: 107.54 ms | cam=4.13 prep=4.74 pred=98.67 frequency(45)=1200000000
 
pred: 25.60 deg. took: 104.76 ms | cam=4.13 prep=4.80 pred=95.83 frequency(45)=1200002000
 
pred: 21.32 deg. took: 102.81 ms | cam=4.12 prep=4.77 pred=93.92 frequency(45)=1200000000
 
pred: 12.53 deg. took: 102.33 ms | cam=4.12 prep=4.95 pred=93.27 frequency(45)=1200000000
 
pred: 11.41 deg. took: 106.97 ms | cam=4.02 prep=4.89 pred=98.07 frequency(45)=1200000000
 
pred: 14.53 deg. took: 105.33 ms | cam=4.20 prep=4.60 pred=96.53 frequency(45)=1200000000
 
pred: 16.96 deg. took: 103.01 ms | cam=4.32 prep=4.71 pred=93.98 frequency(45)=1200000000
 
pred: 18.09 deg. took: 104.67 ms | cam=4.11 prep=4.79 pred=95.77 frequency(45)=1200000000
 
pred: 7.05 deg. took: 103.30 ms | cam=4.24 prep=4.59 pred=94.47 frequency(45)=1200000000
 
pred: 10.07 deg. took: 103.33 ms | cam=4.21 prep=4.70 pred=94.43 frequency(45)=1200000000
 
pred: 2.54 deg. took: 102.52 ms | cam=4.38 prep=4.66 pred=93.47 frequency(45)=1200000000
 
pred: 2.18 deg. took: 104.72 ms | cam=4.19 prep=4.81 pred=95.72 frequency(45)=1200000000
 
pred: 3.04 deg. took: 104.75 ms | cam=4.03 prep=4.92 pred=95.80 frequency(45)=1200002000
 
pred: 2.81 deg. took: 108.08 ms | cam=4.01 prep=4.92 pred=99.15 frequency(45)=1200000000
 
pred: 2.60 deg. took: 105.36 ms | cam=4.09 prep=4.74 pred=96.54 frequency(45)=1200000000
 
pred: 2.99 deg. took: 108.08 ms | cam=4.17 prep=4.99 pred=98.92 frequency(45)=1200000000
 
pred: 2.89 deg. took: 105.23 ms | cam=4.49 prep=4.71 pred=96.02 frequency(45)=1200000000
 
pred: 3.07 deg. took: 101.49 ms | cam=4.17 prep=4.97 pred=92.36 frequency(45)=1200000000
 
pred: 3.60 deg. took: 106.07 ms | cam=3.97 prep=4.98 pred=97.12 frequency(45)=1200000000
 
pred: 7.33 deg. took: 102.34 ms | cam=4.25 prep=4.72 pred=93.37 frequency(45)=1200000000
 
pred: 13.48 deg. took: 102.49 ms | cam=4.30 prep=4.73 pred=93.46 frequency(45)=1200000000
 
pred: 7.07 deg. took: 103.52 ms | cam=4.19 prep=4.79 pred=94.54 frequency(45)=1200000000
 
pred: 4.92 deg. took: 105.40 ms | cam=4.07 prep=4.81 pred=96.52 frequency(45)=1200002000
 
pred: 4.88 deg. took: 104.05 ms | cam=4.24 prep=4.92 pred=94.88 frequency(45)=1200000000
 
pred: 6.43 deg. took: 104.20 ms | cam=4.04 prep=4.85 pred=95.30 frequency(45)=1200000000
 
pred: 21.53 deg. took: 106.15 ms | cam=4.13 prep=4.96 pred=97.06 frequency(45)=1200000000
 
pred: 23.64 deg. took: 107.19 ms | cam=4.28 prep=4.64 pred=98.26 frequency(45)=1200000000
 
pred: 21.81 deg. took: 105.81 ms | cam=4.18 prep=4.73 pred=96.89 frequency(45)=1200000000
 
pred: 25.57 deg. took: 101.30 ms | cam=4.10 prep=4.85 pred=92.35 frequency(45)=1200000000
 
pred: 23.21 deg. took: 104.10 ms | cam=4.23 prep=4.57 pred=95.29 frequency(45)=1200000000
 
pred: 18.12 deg. took: 103.97 ms | cam=4.24 prep=4.62 pred=95.10 frequency(45)=1200000000
 
pred: 3.73 deg. took: 103.26 ms | cam=4.55 prep=4.66 pred=94.06 frequency(45)=1200000000
 
pred: 4.58 deg. took: 105.54 ms | cam=4.18 prep=4.86 pred=96.50 frequency(45)=1200000000
 
pred: 3.54 deg. took: 104.32 ms | cam=4.16 prep=4.82 pred=95.34 frequency(45)=1200000000
 
pred: 2.26 deg. took: 104.06 ms | cam=4.25 prep=4.65 pred=95.16 frequency(45)=1199998000
 
pred: 2.75 deg. took: 105.07 ms | cam=4.29 prep=4.65 pred=96.13 frequency(45)=1200000000
 
pred: 3.19 deg. took: 106.13 ms | cam=4.19 prep=4.82 pred=97.11 frequency(45)=1200000000
 
pred: 2.78 deg. took: 104.28 ms | cam=4.03 prep=5.02 pred=95.24 frequency(45)=1200000000
 
pred: 2.79 deg. took: 107.21 ms | cam=4.32 prep=4.73 pred=98.16 frequency(45)=1200000000
 
pred: 2.56 deg. took: 106.00 ms | cam=4.04 prep=4.86 pred=97.10 frequency(45)=1200000000
 
pred: 2.17 deg. took: 104.85 ms | cam=4.35 prep=4.66 pred=95.84 frequency(45)=1200000000
 
pred: 2.46 deg. took: 105.63 ms | cam=4.28 prep=4.59 pred=96.76 frequency(45)=1200000000
 
pred: 2.07 deg. took: 105.61 ms | cam=4.17 prep=4.76 pred=96.68 frequency(45)=1200000000
 
pred: 2.42 deg. took: 106.14 ms | cam=4.13 prep=4.99 pred=97.02 frequency(45)=1200000000
 
pred: 1.98 deg. took: 110.99 ms | cam=4.09 prep=4.75 pred=102.15 frequency(45)=1200000000
 
pred: 2.19 deg. took: 105.93 ms | cam=4.36 prep=4.94 pred=96.62 frequency(45)=1200000000
 
pred: 2.20 deg. took: 104.22 ms | cam=4.31 prep=4.86 pred=95.05 frequency(45)=1200000000
 
pred: 1.98 deg. took: 103.59 ms | cam=4.12 prep=4.95 pred=94.52 frequency(45)=1200000000
 
pred: 2.17 deg. took: 103.60 ms | cam=4.43 prep=4.98 pred=94.19 frequency(45)=1200000000
 
pred: 2.10 deg. took: 105.88 ms | cam=4.22 prep=4.82 pred=96.84 frequency(45)=1200000000
 
pred: 1.89 deg. took: 98.24 ms | cam=4.14 prep=5.02 pred=89.08 frequency(45)=1200000000
 
pred: 2.04 deg. took: 102.84 ms | cam=4.38 prep=4.83 pred=93.62 frequency(45)=1200000000
 
pred: 2.13 deg. took: 93.14 ms | cam=4.29 prep=4.90 pred=83.95 frequency(45)=1200000000
 
pred: 2.39 deg. took: 91.01 ms | cam=4.32 prep=4.95 pred=81.75 frequency(45)=1200000000
 
pred: 2.12 deg. took: 96.60 ms | cam=4.81 prep=4.94 pred=86.85 frequency(45)=1200000000
 
pred: 2.79 deg. took: 93.16 ms | cam=4.24 prep=4.95 pred=83.97 frequency(45)=1200000000
 
pred: 2.92 deg. took: 101.81 ms | cam=4.75 prep=4.87 pred=92.19 frequency(45)=1200000000
 
pred: 3.15 deg. took: 105.16 ms | cam=4.20 prep=4.97 pred=95.99 frequency(45)=1200000000
 
pred: 3.10 deg. took: 93.01 ms | cam=4.21 prep=4.98 pred=83.83 frequency(45)=1200000000
 
pred: 2.78 deg. took: 94.27 ms | cam=4.12 prep=5.12 pred=85.04 frequency(45)=1200000000
 
pred: 2.17 deg. took: 93.59 ms | cam=4.58 prep=4.90 pred=84.12 frequency(45)=1200000000
 
pred: 2.30 deg. took: 92.21 ms | cam=4.28 prep=4.82 pred=83.11 frequency(45)=1200000000
 
pred: 1.60 deg. took: 95.19 ms | cam=4.20 prep=5.12 pred=85.87 frequency(45)=1200000000
 
pred: 2.01 deg. took: 96.75 ms | cam=4.24 prep=5.10 pred=87.41 frequency(45)=1200000000
 
pred: 1.47 deg. took: 94.82 ms | cam=4.39 prep=5.05 pred=85.38 frequency(45)=1199998000
 
pred: 1.97 deg. took: 91.33 ms | cam=4.19 prep=4.89 pred=82.25 frequency(45)=1200000000
 
pred: 1.13 deg. took: 97.92 ms | cam=4.27 prep=5.27 pred=88.38 frequency(45)=1200000000
 
pred: 1.23 deg. took: 92.66 ms | cam=4.44 prep=4.79 pred=83.43 frequency(45)=1200000000
 
pred: 1.25 deg. took: 91.06 ms | cam=4.12 prep=4.94 pred=82.00 frequency(45)=1200000000
 
pred: 1.22 deg. took: 94.20 ms | cam=4.35 prep=4.90 pred=84.96 frequency(45)=1200000000
 
pred: 1.24 deg. took: 92.88 ms | cam=4.18 prep=5.05 pred=83.65 frequency(45)=1200000000
 
pred: 1.96 deg. took: 95.93 ms | cam=4.51 prep=5.10 pred=86.32 frequency(45)=1200000000
 
pred: 1.95 deg. took: 93.56 ms | cam=4.21 prep=4.89 pred=84.46 frequency(45)=1200000000
 
pred: 2.34 deg. took: 92.37 ms | cam=4.20 prep=4.86 pred=83.31 frequency(45)=1200000000
 
pred: 1.82 deg. took: 91.70 ms | cam=4.35 prep=4.86 pred=82.49 frequency(45)=1200000000
 
pred: 1.56 deg. took: 93.43 ms | cam=4.16 prep=5.07 pred=84.20 frequency(45)=1200000000
 
pred: 1.51 deg. took: 94.82 ms | cam=4.25 prep=5.04 pred=85.53 frequency(45)=1200000000
 
pred: 1.74 deg. took: 96.81 ms | cam=4.51 prep=4.84 pred=87.46 frequency(45)=1200002000
 
pred: 1.59 deg. took: 91.70 ms | cam=4.18 prep=5.06 pred=82.46 frequency(45)=1200000000
 
pred: 1.42 deg. took: 95.47 ms | cam=4.26 prep=4.92 pred=86.29 frequency(45)=1200000000
 
pred: 1.17 deg. took: 101.51 ms | cam=4.27 prep=4.81 pred=92.43 frequency(45)=1200000000
 
pred: 0.88 deg. took: 98.58 ms | cam=4.54 prep=4.91 pred=89.13 frequency(45)=1200002000
 
pred: 0.88 deg. took: 90.86 ms | cam=4.11 prep=5.16 pred=81.59 frequency(45)=1200000000
 
pred: 1.49 deg. took: 95.85 ms | cam=4.47 prep=5.09 pred=86.29 frequency(45)=1200000000
 
pred: 1.28 deg. took: 94.37 ms | cam=4.40 prep=4.88 pred=85.09 frequency(45)=1200000000
 
pred: 1.56 deg. took: 91.90 ms | cam=4.57 prep=4.87 pred=82.45 frequency(45)=1200000000
 
pred: 1.74 deg. took: 94.18 ms | cam=4.33 prep=4.80 pred=85.05 frequency(45)=1200000000
 
pred: 0.86 deg. took: 92.58 ms | cam=4.28 prep=5.14 pred=83.16 frequency(45)=1200002000
 
