---------- processing video for epoch 6 ----------
performing inference...
pred: 0.0608475873246 deg. took 61.5592002869 ms
pred: -1.74866161621 deg. took 63.7369155884 ms
pred: -5.41062442415 deg. took 51.5921115875 ms
pred: -5.01731950673 deg. took 55.0830364227 ms
pred: -7.97627783727 deg. took 59.9830150604 ms
pred: -5.99626234594 deg. took 59.1199398041 ms
pred: -4.12654800641 deg. took 61.4030361176 ms
pred: -6.51073140413 deg. took 59.8788261414 ms
pred: 1.15853135093 deg. took 60.0960254669 ms
pred: 1.66449735722 deg. took 57.7340126038 ms
pred: -1.04577026382 deg. took 52.5398254395 ms
pred: 12.0218586468 deg. took 53.4899234772 ms
pred: 24.4976260527 deg. took 60.613155365 ms
pred: 27.72712903 deg. took 59.7469806671 ms
pred: 29.6404904128 deg. took 67.51704216 ms
pred: 29.9757229274 deg. took 52.0811080933 ms
pred: 29.4935286475 deg. took 53.307056427 ms
pred: 28.7581563305 deg. took 50.920009613 ms
pred: 29.0581621445 deg. took 50.7280826569 ms
pred: 28.7173971766 deg. took 53.0500411987 ms
pred: 28.2759108242 deg. took 51.6469478607 ms
pred: 28.6133631503 deg. took 54.3088912964 ms
pred: 29.6235139776 deg. took 51.4171123505 ms
pred: 29.0397821055 deg. took 51.265001297 ms
pred: 26.3768603952 deg. took 57.0368766785 ms
pred: 29.399705754 deg. took 59.1540336609 ms
pred: 29.6335646009 deg. took 57.3139190674 ms
pred: 25.3181913192 deg. took 54.2418956757 ms
pred: 15.0231547587 deg. took 52.8869628906 ms
pred: 3.16923957795 deg. took 59.6151351929 ms
pred: -0.539031112139 deg. took 54.8279285431 ms
pred: 0.533235856711 deg. took 53.8477897644 ms
pred: -0.201895909554 deg. took 53.2121658325 ms
pred: -0.701790624718 deg. took 51.8958568573 ms
pred: -0.758730710177 deg. took 55.0401210785 ms
pred: -0.274533797438 deg. took 52.9289245605 ms
pred: 0.176590992494 deg. took 50.8770942688 ms
pred: 0.874038070467 deg. took 50.7891178131 ms
pred: 1.08231711197 deg. took 51.7749786377 ms
pred: 2.9880741463 deg. took 50.6131649017 ms
pred: 17.8195588559 deg. took 51.1651039124 ms
pred: 13.1909027261 deg. took 50.7910251617 ms
pred: 5.1135581528 deg. took 51.6760349274 ms
pred: 15.2389597082 deg. took 53.9660453796 ms
pred: 10.6193279659 deg. took 51.9142150879 ms
pred: 26.0027470287 deg. took 52.9887676239 ms
pred: 26.2849106811 deg. took 51.0859489441 ms
pred: 26.746269469 deg. took 53.7748336792 ms
pred: 24.7612884301 deg. took 51.4550209045 ms
pred: 7.01829257975 deg. took 50.8239269257 ms
pred: 1.14070039505 deg. took 51.1109828949 ms
pred: -3.14756589361 deg. took 52.7701377869 ms
pred: -4.32896493133 deg. took 53.6489486694 ms
pred: -3.5625141864 deg. took 59.9081516266 ms
pred: -3.39080088279 deg. took 63.1828308105 ms
pred: -2.15267947189 deg. took 61.3100528717 ms
pred: 1.78824597755 deg. took 59.6830844879 ms
pred: 4.91604316927 deg. took 54.6658039093 ms
pred: 27.5749182644 deg. took 63.8930797577 ms
pred: 29.107247299 deg. took 59.8859786987 ms
pred: 25.373879559 deg. took 61.0551834106 ms
pred: 29.3752809975 deg. took 52.4492263794 ms
pred: 29.15043117 deg. took 51.500082016 ms
pred: 26.6283103944 deg. took 58.4628582001 ms
pred: 25.1040614736 deg. took 53.4191131592 ms
pred: -1.99953553164 deg. took 58.9849948883 ms
pred: 6.03438718123 deg. took 55.7310581207 ms
pred: -2.1097308155 deg. took 51.1131286621 ms
pred: 0.191292934662 deg. took 59.6470832825 ms
pred: 18.044866306 deg. took 59.8740577698 ms
pred: 5.30205600597 deg. took 57.1520328522 ms
pred: 11.0740512249 deg. took 57.3420524597 ms
pred: 13.8210269506 deg. took 60.5869293213 ms
pred: 9.60549737414 deg. took 59.6640110016 ms
pred: -0.115326850341 deg. took 51.3970851898 ms
pred: 7.30669304859 deg. took 51.4271259308 ms
pred: 0.288099326862 deg. took 54.0051460266 ms
pred: 18.0594026561 deg. took 51.696062088 ms
pred: 15.8568288658 deg. took 60.8971118927 ms
pred: 29.2807306888 deg. took 52.5798797607 ms
pred: 27.6980836506 deg. took 50.9719848633 ms
pred: 28.7040031757 deg. took 54.0211200714 ms
pred: 28.7096346666 deg. took 57.8830242157 ms
pred: 28.5245945967 deg. took 51.8670082092 ms
pred: 28.5202266908 deg. took 52.8039932251 ms
pred: 28.5963901302 deg. took 60.3849887848 ms
pred: 28.5764886665 deg. took 58.9637756348 ms
pred: 28.3400924042 deg. took 52.1678924561 ms
pred: 28.3507133484 deg. took 51.9499778748 ms
pred: 28.666826456 deg. took 50.6939888 ms
pred: 29.1471697547 deg. took 54.9049377441 ms
pred: 27.3350608037 deg. took 51.6910552979 ms
pred: 19.8349274063 deg. took 57.6388835907 ms
pred: 1.05228573068 deg. took 64.9130344391 ms
pred: 0.895378569642 deg. took 54.0339946747 ms
pred: 1.71496829304 deg. took 53.8949966431 ms
pred: 5.99198323243 deg. took 51.5151023865 ms
pred: 2.10876733195 deg. took 58.4759712219 ms
pred: 1.55061014267 deg. took 58.4540367126 ms
pred: 0.878864186085 deg. took 50.4279136658 ms
pred: 0.275402085236 deg. took 51.3060092926 ms
pred: 0.405257348252 deg. took 52.9720783234 ms
pred: 0.916718215043 deg. took 55.6499958038 ms
pred: -0.564557503419 deg. took 53.454875946 ms
pred: -2.32479597011 deg. took 59.4239234924 ms
pred: -0.340197075004 deg. took 61.6071224213 ms
pred: 1.45607872373 deg. took 59.4248771667 ms
pred: 1.12661878614 deg. took 70.3327655792 ms
pred: 1.04002906294 deg. took 61.399936676 ms
pred: -0.415538357098 deg. took 57.9130649567 ms
pred: -0.556296603061 deg. took 52.5240898132 ms
pred: 0.676875802173 deg. took 51.1720180511 ms
pred: -0.390199502536 deg. took 57.0261478424 ms
pred: 0.324553487206 deg. took 54.11195755 ms
pred: -0.0858836390572 deg. took 52.5441169739 ms
pred: -1.32523407046 deg. took 52.9460906982 ms
pred: -0.171935364801 deg. took 54.6109676361 ms
pred: -0.0704448568821 deg. took 51.687002182 ms
pred: -0.920969687636 deg. took 55.8960437775 ms
pred: -1.70827705553 deg. took 50.9839057922 ms
pred: -1.15966676316 deg. took 51.5880584717 ms
pred: -2.46463598252 deg. took 53.6079406738 ms
pred: -1.96202519994 deg. took 54.0471076965 ms
pred: -1.97505165135 deg. took 51.6581535339 ms
pred: 2.96199797816 deg. took 51.3660907745 ms
pred: 13.1651605969 deg. took 51.2211322784 ms
pred: 18.2833201628 deg. took 51.8660545349 ms
pred: 5.49145117524 deg. took 56.5309524536 ms
pred: 10.8797519799 deg. took 56.2779903412 ms
pred: 13.1992159201 deg. took 52.0970821381 ms
pred: 22.0833898226 deg. took 58.413028717 ms
pred: 4.51148081945 deg. took 61.3651275635 ms
pred: 26.169820286 deg. took 64.3100738525 ms
pred: 29.3029356338 deg. took 53.5569190979 ms
pred: 26.5979758168 deg. took 57.4369430542 ms
pred: 23.6434357649 deg. took 57.3189258575 ms
pred: 29.4966432138 deg. took 62.6590251923 ms
pred: 29.1012128268 deg. took 54.3389320374 ms
pred: 29.5310195558 deg. took 50.971031189 ms
pred: 29.2521600075 deg. took 51.5019893646 ms
pred: 29.3538273733 deg. took 51.5007972717 ms
pred: 28.7738589354 deg. took 54.5871257782 ms
pred: 28.715170535 deg. took 53.9290904999 ms
pred: 28.9717500062 deg. took 50.822019577 ms
pred: 28.4609594318 deg. took 55.6390285492 ms
pred: 27.8292864619 deg. took 64.6271705627 ms
pred: 24.30237485 deg. took 55.6981563568 ms
pred: 29.1808767382 deg. took 59.8640441895 ms
pred: 24.1703455858 deg. took 63.7860298157 ms
pred: 26.0191668035 deg. took 57.5110912323 ms
pred: 28.637273935 deg. took 56.8950176239 ms
pred: 28.3364416681 deg. took 52.5028705597 ms
pred: 28.0517320628 deg. took 50.8210659027 ms
pred: 28.2798962395 deg. took 60.6770515442 ms
pred: 27.8227687539 deg. took 61.2730979919 ms
pred: 28.0152161639 deg. took 52.3071289062 ms
pred: 27.812557621 deg. took 51.255941391 ms
pred: 27.8236020369 deg. took 50.6498813629 ms
pred: 27.7398007385 deg. took 51.8450737 ms
pred: 27.9647922924 deg. took 58.0279827118 ms
pred: 28.3142503835 deg. took 53.1048774719 ms
pred: 28.1837032704 deg. took 52.9029369354 ms
pred: 28.2558283604 deg. took 53.9808273315 ms
pred: 28.4064357392 deg. took 52.1061420441 ms
pred: 28.9755134405 deg. took 58.4759712219 ms
pred: 29.0446895964 deg. took 63.3771419525 ms
pred: 29.8246562185 deg. took 63.0118846893 ms
pred: 29.3420213913 deg. took 62.7610683441 ms
pred: 29.4681169287 deg. took 53.4288883209 ms
pred: 29.8131610101 deg. took 50.5340099335 ms
pred: 29.6386667523 deg. took 51.3160228729 ms
pred: 29.4191239818 deg. took 51.5468120575 ms
pred: 29.2539495171 deg. took 58.1810474396 ms
pred: 29.1419309996 deg. took 54.6159744263 ms
pred: 28.9972436873 deg. took 60.5809688568 ms
pred: 29.5738960684 deg. took 51.7301559448 ms
pred: 29.6779335098 deg. took 50.6498813629 ms
pred: 27.7591096832 deg. took 55.5229187012 ms
pred: 29.8008530092 deg. took 52.8900623322 ms
pred: 29.7384455707 deg. took 50.9629249573 ms
pred: 29.7017298889 deg. took 63.0548000336 ms
pred: 29.2314133079 deg. took 58.2349300385 ms
pred: 29.1205832433 deg. took 62.096118927 ms
pred: 28.9743625536 deg. took 63.5108947754 ms
pred: 27.2995950465 deg. took 58.5420131683 ms
pred: 28.9374283056 deg. took 58.1059455872 ms
pred: 29.1283047722 deg. took 52.7279376984 ms
pred: 28.6308262364 deg. took 57.4769973755 ms
pred: 27.148492479 deg. took 55.7548999786 ms
pred: 2.41599905921 deg. took 54.9581050873 ms
pred: 27.3712061648 deg. took 53.0459880829 ms
pred: 22.6790762333 deg. took 51.1410236359 ms
pred: 28.4689644135 deg. took 59.3039989471 ms
pred: 28.4677093662 deg. took 59.839963913 ms
pred: 28.1722695337 deg. took 57.5089454651 ms
pred: 27.9793781613 deg. took 58.2830905914 ms
pred: 27.8733702103 deg. took 53.7488460541 ms
pred: 27.8138843853 deg. took 56.7200183868 ms
pred: 27.838625038 deg. took 56.1649799347 ms
pred: 27.8114289323 deg. took 54.4550418854 ms
pred: 28.0256151269 deg. took 67.312002182 ms
pred: 28.0579236292 deg. took 60.1041316986 ms
pred: 28.2569724171 deg. took 51.1069297791 ms
pred: 28.36304867 deg. took 53.9660453796 ms
pred: 27.9606566128 deg. took 53.7850856781 ms
pred: 27.7315379171 deg. took 51.5208244324 ms
pred: 28.144730211 deg. took 57.9981803894 ms
pred: 28.1819888929 deg. took 64.4340515137 ms
pred: 28.2318663493 deg. took 58.5088729858 ms
pred: 27.790081176 deg. took 68.4781074524 ms
pred: 27.6821539419 deg. took 66.0691261292 ms
pred: 28.166701222 deg. took 57.1820735931 ms
pred: 27.9988373703 deg. took 57.6791763306 ms
pred: 28.3400872816 deg. took 61.3989830017 ms
pred: 28.1623999103 deg. took 57.3070049286 ms
pred: 27.3792077314 deg. took 60.7860088348 ms
pred: 27.9187158362 deg. took 57.3160648346 ms
pred: 27.9138629868 deg. took 61.6829395294 ms
pred: 28.2734980598 deg. took 59.5450401306 ms
pred: 28.2744850222 deg. took 58.2149028778 ms
pred: 28.4266616369 deg. took 57.853937149 ms
pred: 28.3878917756 deg. took 57.235956192 ms
pred: 28.361008151 deg. took 50.8790016174 ms
pred: 28.2740666731 deg. took 60.3458881378 ms
pred: 28.0679298564 deg. took 58.5150718689 ms
pred: 28.1995185734 deg. took 57.6679706573 ms
pred: 28.1157241051 deg. took 61.0480308533 ms
pred: 28.5231739174 deg. took 56.0891628265 ms
pred: 28.7308492342 deg. took 51.8321990967 ms
pred: 28.575966157 deg. took 56.9260120392 ms
pred: 28.5600620616 deg. took 57.5571060181 ms
pred: 27.9856124165 deg. took 52.3419380188 ms
pred: 27.8562844921 deg. took 59.6067905426 ms
pred: 28.8797371128 deg. took 58.5010051727 ms
pred: 28.4552767144 deg. took 56.8780899048 ms
pred: 27.3565075977 deg. took 52.1030426025 ms
pred: 11.8258288025 deg. took 54.7511577606 ms
pred: 7.38727818174 deg. took 55.2649497986 ms
pred: 29.3356044286 deg. took 54.3310642242 ms
pred: 7.33139869659 deg. took 53.6420345306 ms
pred: 1.20159366594 deg. took 53.652048111 ms
pred: 3.03385605054 deg. took 52.3240566254 ms
pred: 4.58416171618 deg. took 58.375120163 ms
pred: 21.9003117245 deg. took 58.305978775 ms
pred: 8.5181952913 deg. took 58.4690570831 ms
pred: 12.4016794902 deg. took 59.2620372772 ms
pred: 18.5986221854 deg. took 56.0500621796 ms
pred: 29.3159573894 deg. took 53.0920028687 ms
pred: 29.1496388681 deg. took 55.1981925964 ms
pred: 28.5547789102 deg. took 57.7230453491 ms
pred: 28.4889734527 deg. took 52.9007911682 ms
pred: 29.6783945476 deg. took 53.5659790039 ms
pred: 28.789404446 deg. took 52.3481369019 ms
pred: 28.4207945044 deg. took 53.5590648651 ms
pred: 28.4782124896 deg. took 52.68907547 ms
pred: 27.9840124447 deg. took 52.2828102112 ms
pred: 28.4617449035 deg. took 54.0120601654 ms
pred: 11.1473340321 deg. took 52.1621704102 ms
pred: 27.6779653284 deg. took 57.5380325317 ms
pred: 28.3386734324 deg. took 52.3660182953 ms
pred: 28.7206073655 deg. took 51.5909194946 ms
pred: 28.2519846715 deg. took 58.0871105194 ms
pred: 28.4829611787 deg. took 58.1231117249 ms
pred: 29.4820231938 deg. took 56.9920539856 ms
pred: 29.5565781237 deg. took 53.6029338837 ms
pred: 29.6250029588 deg. took 53.3838272095 ms
pred: 29.0338261805 deg. took 50.8499145508 ms
pred: 28.4846823863 deg. took 53.1690120697 ms
pred: 28.4220597969 deg. took 50.4848957062 ms
pred: 28.3415318666 deg. took 51.0401725769 ms
pred: 28.2712884936 deg. took 58.8839054108 ms
pred: 28.0924587732 deg. took 57.8920841217 ms
pred: 28.4736362629 deg. took 58.1998825073 ms
pred: 28.2086812722 deg. took 58.3159923553 ms
pred: 28.3966156347 deg. took 54.46600914 ms
pred: 28.6201011319 deg. took 51.3257980347 ms
pred: 28.7125033461 deg. took 54.1570186615 ms
pred: 28.3694946611 deg. took 52.7210235596 ms
pred: 28.5531550328 deg. took 53.3258914948 ms
pred: 29.1518074531 deg. took 57.7130317688 ms
pred: 29.2989638788 deg. took 54.986000061 ms
pred: 28.949176231 deg. took 53.5368919373 ms
pred: 28.6341542461 deg. took 51.1319637299 ms
pred: 28.340843725 deg. took 59.5750808716 ms
pred: 28.6161344995 deg. took 60.5530738831 ms
pred: 28.3878422567 deg. took 57.4309825897 ms
pred: 28.5027738499 deg. took 56.7500591278 ms
pred: 28.5536792498 deg. took 57.1961402893 ms
pred: 28.1522007304 deg. took 61.5530014038 ms
pred: 28.1743356659 deg. took 53.1709194183 ms
pred: 27.8000925258 deg. took 54.3339252472 ms
pred: 28.2871942967 deg. took 57.4610233307 ms
pred: 28.0833660839 deg. took 58.767080307 ms
pred: 29.1049626007 deg. took 52.5860786438 ms
pred: 29.3482300333 deg. took 59.0159893036 ms
pred: 25.9239454287 deg. took 57.0559501648 ms
pred: 28.9425407022 deg. took 51.2630939484 ms
pred: 29.3517714864 deg. took 66.7958259583 ms
pred: 22.0825053131 deg. took 56.4699172974 ms
pred: 6.80198006185 deg. took 55.0639629364 ms
pred: 29.2133781934 deg. took 55.342912674 ms
pred: 28.5029992461 deg. took 59.8089694977 ms
pred: 28.4754940743 deg. took 62.8740787506 ms
pred: 29.2615993289 deg. took 62.4670982361 ms
pred: 27.9316675824 deg. took 59.30519104 ms
pred: 28.0542558177 deg. took 57.1010112762 ms
pred: 27.7681409009 deg. took 61.9518756866 ms
pred: 27.8138160834 deg. took 59.152841568 ms
pred: 28.3000743259 deg. took 59.916973114 ms
pred: 27.3920314116 deg. took 56.0359954834 ms
pred: 29.023987293 deg. took 53.7979602814 ms
pred: 28.5117538411 deg. took 51.2390136719 ms
pred: 29.7310587212 deg. took 50.8489608765 ms
pred: 29.1130802805 deg. took 52.3459911346 ms
pred: 29.7594244968 deg. took 55.5579662323 ms
pred: 29.947978699 deg. took 54.3341636658 ms
pred: 29.4929719871 deg. took 51.9990921021 ms
pred: 29.6567189422 deg. took 52.9289245605 ms
pred: 29.0844617879 deg. took 51.5739917755 ms
pred: 28.7117895913 deg. took 52.6878833771 ms
pred: 28.8330391095 deg. took 54.0359020233 ms
pred: 28.7079305344 deg. took 57.6329231262 ms
pred: 17.5603582995 deg. took 57.5389862061 ms
pred: 29.4000779993 deg. took 62.8130435944 ms
pred: 29.9088553754 deg. took 56.9181442261 ms
pred: 29.2377756291 deg. took 57.806968689 ms
pred: 29.0828566935 deg. took 60.4801177979 ms
pred: 29.4045381128 deg. took 56.0948848724 ms
pred: 29.2344971383 deg. took 52.5457859039 ms
pred: 28.95311042 deg. took 51.7861843109 ms
pred: 28.6140308013 deg. took 59.7779750824 ms
pred: 28.7044539682 deg. took 53.5831451416 ms
pred: 28.326525941 deg. took 55.034160614 ms
pred: 28.1537665512 deg. took 52.6340007782 ms
pred: 29.0614201447 deg. took 51.0580539703 ms
pred: 25.8743497176 deg. took 50.7881641388 ms
pred: 27.8439628309 deg. took 52.7601242065 ms
pred: 27.9310118843 deg. took 52.1190166473 ms
pred: 27.7846904492 deg. took 55.1080703735 ms
pred: 28.0565729593 deg. took 52.206993103 ms
pred: 27.9948246341 deg. took 51.6819953918 ms
pred: 28.7039109681 deg. took 57.6269626617 ms
pred: 29.0251211044 deg. took 54.3649196625 ms
pred: 26.9612957769 deg. took 50.2650737762 ms
pred: 26.2822998413 deg. took 50.64702034 ms
pred: 24.7774520728 deg. took 51.931142807 ms
pred: 28.646352964 deg. took 62.6580715179 ms
pred: 28.4104672583 deg. took 59.2589378357 ms
pred: 27.9197164589 deg. took 62.2181892395 ms
pred: 27.7448841068 deg. took 60.7628822327 ms
pred: 28.1179251336 deg. took 57.5768947601 ms
pred: 28.1174333599 deg. took 62.4859333038 ms
pred: 27.8411590382 deg. took 57.7800273895 ms
pred: 27.8430475855 deg. took 55.6969642639 ms
pred: 28.1838842704 deg. took 51.5239238739 ms
pred: 28.2508901337 deg. took 51.6021251678 ms
pred: 27.7566030038 deg. took 51.2030124664 ms
pred: 29.3132594647 deg. took 51.2230396271 ms
pred: 28.6388841521 deg. took 57.4810504913 ms
pred: 28.5036993405 deg. took 71.0108280182 ms
pred: 29.134581716 deg. took 67.745923996 ms
pred: 28.9418440229 deg. took 57.835817337 ms
pred: 29.8236009542 deg. took 53.1761646271 ms
pred: 28.9103636811 deg. took 54.1191101074 ms
pred: 28.3086632888 deg. took 55.7520389557 ms
pred: 27.9399047906 deg. took 52.7489185333 ms
pred: 28.1506110038 deg. took 59.1480731964 ms
pred: 28.442499138 deg. took 61.4478588104 ms
pred: 28.8564154319 deg. took 61.774969101 ms
pred: 29.286478293 deg. took 56.6608905792 ms
pred: 29.3924350176 deg. took 51.3219833374 ms
pred: 30.3698009369 deg. took 51.9418716431 ms
pred: 30.1361572408 deg. took 52.5488853455 ms
pred: 20.2288602743 deg. took 51.5568256378 ms
pred: 20.4623332156 deg. took 54.5201301575 ms
pred: 18.6466401228 deg. took 61.4700317383 ms
pred: 17.1187268055 deg. took 56.2241077423 ms
pred: 18.3416260726 deg. took 54.6817779541 ms
pred: 7.26752618257 deg. took 59.9610805511 ms
pred: -0.401270278685 deg. took 58.5770606995 ms
pred: 0.882635090837 deg. took 56.7359924316 ms
pred: 4.73790799373 deg. took 50.5599975586 ms
pred: 0.099237499318 deg. took 51.3918399811 ms
pred: -1.22663377976 deg. took 66.3189888 ms
pred: -1.74834411914 deg. took 62.0849132538 ms
pred: -1.92726786136 deg. took 53.4749031067 ms
pred: -3.23213153294 deg. took 51.6760349274 ms
pred: -0.711288483007 deg. took 59.0879917145 ms
pred: -0.963370328065 deg. took 62.5569820404 ms
pred: 0.0611711675365 deg. took 55.0889968872 ms
pred: -0.633753136044 deg. took 59.3240261078 ms
pred: -2.79160418172 deg. took 55.1540851593 ms
pred: -3.78157734955 deg. took 54.9259185791 ms
pred: -2.71041094829 deg. took 55.4699897766 ms
pred: -3.86541151831 deg. took 51.2380599976 ms
pred: -3.07709627063 deg. took 53.8258552551 ms
pred: -2.11776205075 deg. took 55.7088851929 ms
pred: -3.71958143 deg. took 55.5939674377 ms
pred: -2.02389134589 deg. took 58.9139461517 ms
pred: -1.74050316869 deg. took 57.8279495239 ms
pred: -1.16164730458 deg. took 62.157869339 ms
pred: -1.80014203265 deg. took 58.305978775 ms
pred: -0.864994579841 deg. took 58.6941242218 ms
pred: -1.08048000452 deg. took 58.7248802185 ms
pred: -0.310353657323 deg. took 63.1680488586 ms
pred: -1.73906402649 deg. took 56.2000274658 ms
pred: -1.79464180937 deg. took 58.5479736328 ms
pred: -1.95082006116 deg. took 52.1521568298 ms
pred: -3.29870773466 deg. took 52.8080463409 ms
pred: -3.28798284356 deg. took 51.3129234314 ms
pred: -4.277050371 deg. took 53.1499385834 ms
pred: -1.42099236213 deg. took 58.7809085846 ms
pred: -2.34140528262 deg. took 64.8629665375 ms
pred: -3.56480678208 deg. took 52.5920391083 ms
pred: -2.54176674749 deg. took 51.5880584717 ms
pred: -0.815566315086 deg. took 51.952123642 ms
pred: -0.856251564177 deg. took 55.0260543823 ms
pred: 0.690668888954 deg. took 53.4508228302 ms
pred: 0.155944224427 deg. took 57.0440292358 ms
pred: -1.27775678521 deg. took 60.2750778198 ms
pred: 0.308670015693 deg. took 61.0830783844 ms
pred: -4.09322223279 deg. took 58.5629940033 ms
pred: -2.83475176736 deg. took 57.5170516968 ms
pred: -5.15212737727 deg. took 61.7699623108 ms
pred: 4.00456595047 deg. took 57.5921535492 ms
pred: 6.55239043543 deg. took 55.0761222839 ms
pred: 6.28716479845 deg. took 60.084104538 ms
pred: 5.23062844895 deg. took 52.0560741425 ms
