---------- processing video for epoch 6 ----------
performing inference...
pred: 0.191292934662 deg. took 56.6470623016 ms
pred: 18.044866306 deg. took 55.5868148804 ms
pred: 5.30205600597 deg. took 61.3248348236 ms
pred: 11.0740512249 deg. took 63.5030269623 ms
pred: 13.8210269506 deg. took 70.5981254578 ms
pred: 9.60549737414 deg. took 57.5008392334 ms
pred: -0.115326850341 deg. took 62.3469352722 ms
pred: 7.30669304859 deg. took 57.4359893799 ms
pred: 0.288099326862 deg. took 60.7759952545 ms
pred: 18.0594026561 deg. took 64.5809173584 ms
pred: 15.8568288658 deg. took 53.7660121918 ms
pred: 29.2807306888 deg. took 57.4779510498 ms
pred: 27.6980836506 deg. took 60.2312088013 ms
pred: 28.7040031757 deg. took 58.0010414124 ms
pred: 28.7096346666 deg. took 60.5220794678 ms
pred: 28.5245945967 deg. took 58.0439567566 ms
pred: 28.5202266908 deg. took 55.2048683167 ms
pred: 28.5963901302 deg. took 51.7439842224 ms
pred: 28.5764886665 deg. took 53.1470775604 ms
pred: 28.3400924042 deg. took 50.6041049957 ms
pred: 28.3507133484 deg. took 56.1690330505 ms
pred: 28.666826456 deg. took 51.139831543 ms
pred: 29.1471697547 deg. took 52.3431301117 ms
pred: 27.3350608037 deg. took 52.6349544525 ms
pred: 19.8349274063 deg. took 50.7690906525 ms
pred: 1.05228573068 deg. took 51.1839389801 ms
pred: 0.895378569642 deg. took 58.5739612579 ms
pred: 1.71496829304 deg. took 73.8458633423 ms
pred: 5.99198323243 deg. took 58.5069656372 ms
pred: 2.10876733195 deg. took 58.4540367126 ms
pred: 1.55061014267 deg. took 59.5400333405 ms
pred: 0.878864186085 deg. took 54.8338890076 ms
pred: 0.275402085236 deg. took 50.5421161652 ms
pred: 0.405257348252 deg. took 68.7990188599 ms
pred: 0.916718215043 deg. took 67.7678585052 ms
pred: -0.564557503419 deg. took 67.3470497131 ms
pred: -2.32479597011 deg. took 69.561958313 ms
pred: -0.340197075004 deg. took 70.3158378601 ms
pred: 1.45607872373 deg. took 58.000087738 ms
pred: 1.12661878614 deg. took 50.4529476166 ms
pred: 1.04002906294 deg. took 50.9839057922 ms
pred: -0.415538357098 deg. took 54.9778938293 ms
pred: -0.556296603061 deg. took 50.4891872406 ms
pred: 0.676875802173 deg. took 51.1448383331 ms
pred: -0.390199502536 deg. took 50.1439571381 ms
pred: 0.324553487206 deg. took 60.0712299347 ms
pred: -0.0858836390572 deg. took 62.2069835663 ms
pred: -1.32523407046 deg. took 59.9598884583 ms
pred: -0.171935364801 deg. took 58.4979057312 ms
pred: -0.0704448568821 deg. took 60.8780384064 ms
pred: -0.920969687636 deg. took 62.8569126129 ms
pred: -1.70827705553 deg. took 62.2320175171 ms
pred: -1.15966676316 deg. took 52.6719093323 ms
pred: -2.46463598252 deg. took 51.1631965637 ms
pred: -1.96202519994 deg. took 51.8279075623 ms
pred: -1.97505165135 deg. took 51.775932312 ms
pred: 2.96199797816 deg. took 57.5149059296 ms
pred: 13.1651605969 deg. took 58.0658912659 ms
pred: 18.2833201628 deg. took 58.1791400909 ms
pred: 5.49145117524 deg. took 58.2151412964 ms
pred: 10.8797519799 deg. took 57.147026062 ms
pred: 13.1992159201 deg. took 50.0390529633 ms
pred: 22.0833898226 deg. took 60.0850582123 ms
pred: 4.51148081945 deg. took 57.6000213623 ms
pred: 26.169820286 deg. took 61.5010261536 ms
pred: 29.3029356338 deg. took 56.8809509277 ms
pred: 26.5979758168 deg. took 58.0611228943 ms
pred: 23.6434357649 deg. took 58.7360858917 ms
pred: 29.4966432138 deg. took 57.0199489594 ms
pred: 29.1012128268 deg. took 64.4659996033 ms
pred: 29.5310195558 deg. took 63.5068416595 ms
pred: 29.2521600075 deg. took 61.1169338226 ms
pred: 29.3538273733 deg. took 55.2690029144 ms
pred: 28.7738589354 deg. took 53.9829730988 ms
pred: 28.715170535 deg. took 52.9599189758 ms
pred: 28.9717500062 deg. took 53.8837909698 ms
pred: 28.4609594318 deg. took 51.2790679932 ms
pred: 27.8292864619 deg. took 52.8259277344 ms
pred: 24.30237485 deg. took 50.8189201355 ms
pred: 29.1808767382 deg. took 51.1710643768 ms
pred: 24.1703455858 deg. took 59.0369701385 ms
pred: 26.0191668035 deg. took 50.2698421478 ms
pred: 28.637273935 deg. took 60.1539611816 ms
pred: 28.3364416681 deg. took 55.3450584412 ms
pred: 28.0517320628 deg. took 54.9101829529 ms
pred: 28.2798962395 deg. took 52.9072284698 ms
pred: 27.8227687539 deg. took 54.3529987335 ms
pred: 28.0152161639 deg. took 57.8339099884 ms
pred: 27.812557621 deg. took 59.9620342255 ms
pred: 27.8236020369 deg. took 58.876991272 ms
pred: 27.7398007385 deg. took 61.0971450806 ms
pred: 27.9647922924 deg. took 50.0500202179 ms
pred: 28.3142503835 deg. took 52.1080493927 ms
pred: 28.1837032704 deg. took 51.6850948334 ms
pred: 28.2558283604 deg. took 51.0439872742 ms
pred: 28.4064357392 deg. took 53.6088943481 ms
pred: 28.9755134405 deg. took 51.4957904816 ms
pred: 29.0446895964 deg. took 54.2640686035 ms
pred: 29.8246562185 deg. took 54.7499656677 ms
pred: 29.3420213913 deg. took 53.4060001373 ms
pred: 29.4681169287 deg. took 51.3350963593 ms
pred: 29.8131610101 deg. took 53.0431270599 ms
pred: 29.6386667523 deg. took 54.3899536133 ms
pred: 29.4191239818 deg. took 52.3328781128 ms
pred: 29.2539495171 deg. took 51.4171123505 ms
pred: 29.1419309996 deg. took 59.8120689392 ms
pred: 28.9972436873 deg. took 55.8400154114 ms
pred: 29.5738960684 deg. took 51.1989593506 ms
pred: 29.6779335098 deg. took 51.7139434814 ms
pred: 27.7591096832 deg. took 57.9330921173 ms
pred: 29.8008530092 deg. took 51.4760017395 ms
pred: 29.7384455707 deg. took 50.3990650177 ms
pred: 29.7017298889 deg. took 50.5759716034 ms
pred: 29.2314133079 deg. took 50.8110523224 ms
pred: 29.1205832433 deg. took 51.2249469757 ms
pred: 28.9743625536 deg. took 51.2189865112 ms
pred: 27.2995950465 deg. took 57.4288368225 ms
pred: 28.9374283056 deg. took 59.0159893036 ms
pred: 29.1283047722 deg. took 53.0362129211 ms
pred: 28.6308262364 deg. took 52.5848865509 ms
pred: 27.148492479 deg. took 54.5318126678 ms
pred: 2.41599905921 deg. took 50.0891208649 ms
pred: 27.3712061648 deg. took 62.7548694611 ms
pred: 22.6790762333 deg. took 60.0938796997 ms
pred: 28.4689644135 deg. took 58.121919632 ms
pred: 28.4677093662 deg. took 58.6349964142 ms
pred: 28.1722695337 deg. took 61.126947403 ms
pred: 27.9793781613 deg. took 59.0839385986 ms
pred: 27.8733702103 deg. took 56.0710430145 ms
pred: 27.8138843853 deg. took 50.1868724823 ms
pred: 27.838625038 deg. took 50.6479740143 ms
pred: 27.8114289323 deg. took 54.3820858002 ms
pred: 28.0256151269 deg. took 52.2131919861 ms
pred: 28.0579236292 deg. took 58.1758022308 ms
pred: 28.2569724171 deg. took 57.1429729462 ms
pred: 28.36304867 deg. took 58.6490631104 ms
pred: 27.9606566128 deg. took 57.4078559875 ms
pred: 27.7315379171 deg. took 52.1190166473 ms
pred: 28.144730211 deg. took 50.8170127869 ms
pred: 28.1819888929 deg. took 51.1748790741 ms
pred: 28.2318663493 deg. took 50.7390499115 ms
pred: 27.790081176 deg. took 56.9219589233 ms
pred: 27.6821539419 deg. took 57.6090812683 ms
pred: 28.166701222 deg. took 56.9000244141 ms
pred: 27.9988373703 deg. took 51.6610145569 ms
pred: 28.3400872816 deg. took 54.1169643402 ms
pred: 28.1623999103 deg. took 51.577091217 ms
pred: 27.3792077314 deg. took 52.127122879 ms
pred: 27.9187158362 deg. took 57.6829910278 ms
pred: 27.9138629868 deg. took 58.5870742798 ms
pred: 28.2734980598 deg. took 57.0290088654 ms
pred: 28.2744850222 deg. took 50.6930351257 ms
pred: 28.4266616369 deg. took 50.2779483795 ms
pred: 28.3878917756 deg. took 55.438041687 ms
pred: 28.361008151 deg. took 55.2718639374 ms
pred: 28.2740666731 deg. took 52.3080825806 ms
pred: 28.0679298564 deg. took 55.5670261383 ms
pred: 28.1995185734 deg. took 53.5409450531 ms
pred: 28.1157241051 deg. took 51.283121109 ms
pred: 28.5231739174 deg. took 53.0691146851 ms
pred: 28.7308492342 deg. took 52.4981021881 ms
pred: 28.575966157 deg. took 52.5741577148 ms
pred: 28.5600620616 deg. took 60.7600212097 ms
pred: 27.9856124165 deg. took 57.5408935547 ms
pred: 27.8562844921 deg. took 59.1220855713 ms
pred: 28.8797371128 deg. took 52.1929264069 ms
pred: 28.4552767144 deg. took 56.468963623 ms
pred: 27.3565075977 deg. took 53.9209842682 ms
pred: 11.8258288025 deg. took 51.4988899231 ms
pred: 7.38727818174 deg. took 54.0928840637 ms
pred: 29.3356044286 deg. took 58.6798191071 ms
pred: 7.33139869659 deg. took 59.9679946899 ms
pred: 1.20159366594 deg. took 57.7800273895 ms
pred: 3.03385605054 deg. took 60.2600574493 ms
pred: 4.58416171618 deg. took 59.3011379242 ms
pred: 21.9003117245 deg. took 60.567855835 ms
pred: 8.5181952913 deg. took 59.8990917206 ms
pred: 12.4016794902 deg. took 60.4069232941 ms
pred: 18.5986221854 deg. took 57.825088501 ms
pred: 29.3159573894 deg. took 57.1899414062 ms
pred: 29.1496388681 deg. took 59.4880580902 ms
pred: 28.5547789102 deg. took 54.5928478241 ms
pred: 28.4889734527 deg. took 52.9570579529 ms
pred: 29.6783945476 deg. took 54.3439388275 ms
pred: 28.789404446 deg. took 57.1129322052 ms
pred: 28.4207945044 deg. took 57.737827301 ms
pred: 28.4782124896 deg. took 53.9710521698 ms
pred: 27.9840124447 deg. took 55.4850101471 ms
pred: 28.4617449035 deg. took 57.7759742737 ms
pred: 11.1473340321 deg. took 56.7011833191 ms
pred: 27.6779653284 deg. took 53.8921356201 ms
pred: 28.3386734324 deg. took 56.7219257355 ms
pred: 28.7206073655 deg. took 62.72315979 ms
pred: 28.2519846715 deg. took 58.8009357452 ms
pred: 28.4829611787 deg. took 71.5169906616 ms
pred: 29.4820231938 deg. took 58.7298870087 ms
pred: 29.5565781237 deg. took 61.0880851746 ms
pred: 29.6250029588 deg. took 58.0790042877 ms
pred: 29.0338261805 deg. took 60.7409477234 ms
pred: 28.4846823863 deg. took 59.4909191132 ms
pred: 28.4220597969 deg. took 57.9509735107 ms
pred: 28.3415318666 deg. took 57.9891204834 ms
pred: 28.2712884936 deg. took 52.6549816132 ms
pred: 28.0924587732 deg. took 60.0399971008 ms
pred: 28.4736362629 deg. took 57.4238300323 ms
pred: 28.2086812722 deg. took 57.550907135 ms
pred: 28.3966156347 deg. took 55.5779933929 ms
pred: 28.6201011319 deg. took 57.9791069031 ms
pred: 28.7125033461 deg. took 55.2170276642 ms
pred: 28.3694946611 deg. took 53.6139011383 ms
pred: 28.5531550328 deg. took 55.6070804596 ms
pred: 29.1518074531 deg. took 61.1119270325 ms
pred: 29.2989638788 deg. took 58.9439868927 ms
pred: 28.949176231 deg. took 52.4730682373 ms
pred: 28.6341542461 deg. took 60.8470439911 ms
pred: 28.340843725 deg. took 52.7410507202 ms
pred: 28.6161344995 deg. took 60.6520175934 ms
pred: 28.3878422567 deg. took 51.6679286957 ms
pred: 28.5027738499 deg. took 55.3529262543 ms
pred: 28.5536792498 deg. took 52.6120662689 ms
pred: 28.1522007304 deg. took 53.9829730988 ms
pred: 28.1743356659 deg. took 59.1130256653 ms
pred: 27.8000925258 deg. took 63.9851093292 ms
pred: 28.2871942967 deg. took 58.3829879761 ms
pred: 28.0833660839 deg. took 52.1869659424 ms
pred: 29.1049626007 deg. took 54.3930530548 ms
pred: 29.3482300333 deg. took 52.5288581848 ms
pred: 25.9239454287 deg. took 57.7309131622 ms
pred: 28.9425407022 deg. took 60.81199646 ms
pred: 29.3517714864 deg. took 58.5749149323 ms
pred: 22.0825053131 deg. took 57.0378303528 ms
pred: 6.80198006185 deg. took 57.7771663666 ms
pred: 29.2133781934 deg. took 54.8400878906 ms
pred: 28.5029992461 deg. took 52.8569221497 ms
pred: 28.4754940743 deg. took 51.6510009766 ms
pred: 29.2615993289 deg. took 51.9549846649 ms
pred: 27.9316675824 deg. took 50.2519607544 ms
pred: 28.0542558177 deg. took 54.0390014648 ms
pred: 27.7681409009 deg. took 52.3960590363 ms
pred: 27.8138160834 deg. took 51.4450073242 ms
pred: 28.3000743259 deg. took 50.8630275726 ms
pred: 27.3920314116 deg. took 54.2140007019 ms
pred: 29.023987293 deg. took 52.2601604462 ms
pred: 28.5117538411 deg. took 50.8279800415 ms
pred: 29.7310587212 deg. took 53.2269477844 ms
pred: 29.1130802805 deg. took 50.931930542 ms
pred: 29.7594244968 deg. took 53.1520843506 ms
pred: 29.947978699 deg. took 51.1829853058 ms
pred: 29.4929719871 deg. took 50.9061813354 ms
pred: 29.6567189422 deg. took 50.3611564636 ms
pred: 29.0844617879 deg. took 57.70611763 ms
pred: 28.7117895913 deg. took 53.4031391144 ms
pred: 28.8330391095 deg. took 55.5009841919 ms
pred: 28.7079305344 deg. took 53.8380146027 ms
pred: 17.5603582995 deg. took 54.6770095825 ms
pred: 29.4000779993 deg. took 57.7290058136 ms
pred: 29.9088553754 deg. took 60.389995575 ms
pred: 29.2377756291 deg. took 58.0308437347 ms
pred: 29.0828566935 deg. took 61.0740184784 ms
pred: 29.4045381128 deg. took 59.4050884247 ms
pred: 29.2344971383 deg. took 58.2728385925 ms
pred: 28.95311042 deg. took 62.1929168701 ms
pred: 28.6140308013 deg. took 57.2621822357 ms
pred: 28.7044539682 deg. took 57.2040081024 ms
pred: 28.326525941 deg. took 58.9928627014 ms
pred: 28.1537665512 deg. took 50.0748157501 ms
pred: 29.0614201447 deg. took 51.821231842 ms
pred: 25.8743497176 deg. took 53.1198978424 ms
pred: 27.8439628309 deg. took 50.1849651337 ms
pred: 27.9310118843 deg. took 51.9771575928 ms
pred: 27.7846904492 deg. took 58.8250160217 ms
pred: 28.0565729593 deg. took 54.9011230469 ms
pred: 27.9948246341 deg. took 50.4689216614 ms
pred: 28.7039109681 deg. took 51.1610507965 ms
pred: 29.0251211044 deg. took 57.0859909058 ms
pred: 26.9612957769 deg. took 70.2579021454 ms
pred: 26.2822998413 deg. took 60.2240562439 ms
pred: 24.7774520728 deg. took 50.6818294525 ms
pred: 28.646352964 deg. took 54.8009872437 ms
pred: 28.4104672583 deg. took 52.3478984833 ms
pred: 27.9197164589 deg. took 57.35206604 ms
pred: 27.7448841068 deg. took 56.0989379883 ms
pred: 28.1179251336 deg. took 52.8399944305 ms
pred: 28.1174333599 deg. took 50.7040023804 ms
pred: 27.8411590382 deg. took 53.3349514008 ms
pred: 27.8430475855 deg. took 52.9298782349 ms
pred: 28.1838842704 deg. took 53.4620285034 ms
pred: 28.2508901337 deg. took 51.8682003021 ms
pred: 27.7566030038 deg. took 51.7508983612 ms
pred: 29.3132594647 deg. took 52.7281761169 ms
pred: 28.6388841521 deg. took 51.5999794006 ms
pred: 28.5036993405 deg. took 51.2239933014 ms
pred: 29.134581716 deg. took 53.6639690399 ms
pred: 28.9418440229 deg. took 52.3028373718 ms
pred: 29.8236009542 deg. took 57.1391582489 ms
pred: 28.9103636811 deg. took 57.2731494904 ms
pred: 28.3086632888 deg. took 57.6901435852 ms
pred: 27.9399047906 deg. took 55.9771060944 ms
pred: 28.1506110038 deg. took 50.3170490265 ms
pred: 28.442499138 deg. took 50.2090454102 ms
pred: 28.8564154319 deg. took 60.868024826 ms
pred: 29.286478293 deg. took 55.7100772858 ms
pred: 29.3924350176 deg. took 60.4541301727 ms
pred: 30.3698009369 deg. took 57.8019618988 ms
pred: 30.1361572408 deg. took 55.3441047668 ms
pred: 20.2288602743 deg. took 56.5118789673 ms
pred: 20.4623332156 deg. took 52.2000789642 ms
pred: 18.6466401228 deg. took 56.5710067749 ms
pred: 17.1187268055 deg. took 58.3620071411 ms
pred: 18.3416260726 deg. took 57.2910308838 ms
pred: 7.26752618257 deg. took 53.7278652191 ms
pred: -0.401270278685 deg. took 59.180021286 ms
pred: 0.882635090837 deg. took 60.261964798 ms
pred: 4.73790799373 deg. took 60.2698326111 ms
pred: 0.099237499318 deg. took 57.3778152466 ms
pred: -1.22663377976 deg. took 59.52501297 ms
pred: -1.74834411914 deg. took 59.5519542694 ms
pred: -1.92726786136 deg. took 56.5021038055 ms
pred: -3.23213153294 deg. took 65.3069019318 ms
pred: -0.711288483007 deg. took 59.210062027 ms
pred: -0.963370328065 deg. took 56.7800998688 ms
pred: 0.0611711675365 deg. took 69.7641372681 ms
pred: -0.633753136044 deg. took 53.7178516388 ms
pred: -2.79160418172 deg. took 55.1600456238 ms
pred: -3.78157734955 deg. took 52.426815033 ms
pred: -2.71041094829 deg. took 51.5739917755 ms
pred: -3.86541151831 deg. took 54.0528297424 ms
pred: -3.07709627063 deg. took 55.4120540619 ms
pred: -2.11776205075 deg. took 61.4960193634 ms
pred: -3.71958143 deg. took 58.2520961761 ms
pred: -2.02389134589 deg. took 52.2360801697 ms
pred: -1.74050316869 deg. took 57.4331283569 ms
pred: -1.16164730458 deg. took 56.8420886993 ms
pred: -1.80014203265 deg. took 57.461977005 ms
pred: -0.864994579841 deg. took 56.9860935211 ms
pred: -1.08048000452 deg. took 60.210943222 ms
pred: -0.310353657323 deg. took 56.8740367889 ms
pred: -1.73906402649 deg. took 63.0168914795 ms
pred: -1.79464180937 deg. took 66.6899681091 ms
pred: -1.95082006116 deg. took 58.5050582886 ms
pred: -3.29870773466 deg. took 60.8131885529 ms
pred: -3.28798284356 deg. took 62.7479553223 ms
pred: -4.277050371 deg. took 59.9930286407 ms
pred: -1.42099236213 deg. took 59.4789981842 ms
pred: -2.34140528262 deg. took 61.8760585785 ms
pred: -3.56480678208 deg. took 62.3700618744 ms
pred: -2.54176674749 deg. took 58.5119724274 ms
pred: -0.815566315086 deg. took 61.1340999603 ms
pred: -0.856251564177 deg. took 60.7080459595 ms
pred: 0.690668888954 deg. took 71.6919898987 ms
pred: 0.155944224427 deg. took 71.2890625 ms
pred: -1.27775678521 deg. took 59.7779750824 ms
pred: 0.308670015693 deg. took 50.5259037018 ms
pred: -4.09322223279 deg. took 55.8090209961 ms
pred: -2.83475176736 deg. took 52.3948669434 ms
pred: -5.15212737727 deg. took 50.5259037018 ms
pred: 4.00456595047 deg. took 51.5320301056 ms
pred: 6.55239043543 deg. took 61.2289905548 ms
pred: 6.28716479845 deg. took 58.935880661 ms
